id,general_team,general_city,general_team_name,general_team_abbv,full_name,is_active,draft_team,draft_city,draft_team_name,draft_team_abbrv,organization_type,birthdate,country,weight,seniority,position,from_year,to_year,g-league,nba,draft_year,draft_round,draft_number,greatest_75_flag,jersey_def,organization_def,height_definitivo
1628960,1610612749,Milwaukee,Bucks,MIL,Grayson Allen,1.0,1610612762.0,Utah,Jazz,UTA,College/University,08/10/1995 00:00,USA,198.0,5.0,Guard,2018.0,2023.0,Y,Y,2018,1,21,N,7.0,Duke,193.04
1629750,1610612741,Chicago,Bulls,CHI,Javonte Green,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/07/1993 00:00,USA,205.0,4.0,Guard,2019.0,2023.0,N,Y,Undrafted,Undrafted,Undrafted,N,24.0,Radford,195.58
202355,1610612762,Utah,Jazz,UTA,Hassan Whiteside,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,13/06/1989 00:00,USA,265.0,11.0,Center,2010.0,2021.0,Y,Y,2010,2,33,N,21.0,Marshall,213.36
203524,1610612737,Atlanta,Hawks,ATL,Solomon Hill,0.0,1610612754.0,Indiana,Pacers,IND,College/University,18/03/1991 00:00,USA,226.0,9.0,Forward,2013.0,2021.0,Y,Y,2013,1,23,N,18.0,Arizona,198.12
201942,1610612741,Chicago,Bulls,CHI,DeMar DeRozan,1.0,1610612761.0,Toronto,Raptors,TOR,College/University,07/08/1989 00:00,USA,220.0,14.0,Guard-Forward,2009.0,2023.0,N,Y,2009,1,9,N,11.0,Southern California,198.12
1629744,1610612741,Chicago,Bulls,CHI,Matt Thomas,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,04/08/1994 00:00,USA,190.0,4.0,Guard,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,21.0,Iowa State,190.5
203469,1610612757,Portland,Trail Blazers,POR,Cody Zeller,1.0,1610612766.0,Charlotte,Bobcats,CHA,College/University,05/10/1992 00:00,USA,240.0,10.0,Forward-Center,2013.0,2023.0,N,Y,2013,1,4,N,40.0,Indiana,210.82
1630245,1610612741,Chicago,Bulls,CHI,Ayo Dosunmu,1.0,1610612741.0,Chicago,Bulls,CHI,College/University,17/01/2000 00:00,USA,200.0,2.0,Guard,2021.0,2023.0,N,Y,2021,2,38,N,12.0,Illinois,195.58
1627884,1610612741,Chicago,Bulls,CHI,Derrick Jones Jr.,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,15/02/1997 00:00,USA,210.0,7.0,Forward,2016.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,5.0,UNLV,198.12
1628398,1610612764,Washington,Wizards,WAS,Kyle Kuzma,1.0,1610612751.0,Brooklyn,Nets,BKN,College/University,24/07/1995 00:00,USA,221.0,6.0,Forward,2017.0,2023.0,N,Y,2017,1,27,N,33.0,Utah,205.74
201949,1610612751,Brooklyn,Nets,BKN,James Johnson,1.0,1610612741.0,Chicago,Bulls,CHI,College/University,20/02/1987 00:00,USA,240.0,14.0,Forward,2009.0,2023.0,Y,Y,2009,1,16,N,16.0,Wake Forest,200.66
1628370,1610612747,Los Angeles,Lakers,LAL,Malik Monk,1.0,1610612766.0,Charlotte,Hornets,CHA,College/University,04/02/1998 00:00,USA,200.0,6.0,Guard,2017.0,2023.0,Y,Y,2017,1,11,N,11.0,Kentucky,190.5
1630678,1610612754,Indiana,Pacers,IND,Terry Taylor,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/09/1999 00:00,USA,230.0,2.0,Forward,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,32.0,Austin Peay,193.04
1627777,1610612755,Philadelphia,76ers,PHI,Georges Niang,1.0,1610612754.0,Indiana,Pacers,IND,College/University,17/06/1993 00:00,USA,230.0,7.0,Forward,2016.0,2023.0,Y,Y,2016,2,50,N,20.0,Iowa State,200.66
1628975,1610612751,Brooklyn,Nets,BKN,Jevon Carter,1.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,14/09/1995 00:00,USA,200.0,5.0,Guard,2018.0,2023.0,Y,Y,2018,2,32,N,0.0,West Virginia,185.42
1629656,1610612752,New York,Knicks,NYK,Quentin Grimes,1.0,1610612746.0,LA,Clippers,LAC,College/University,08/05/2000 00:00,USA,210.0,2.0,Guard,2021.0,2023.0,N,Y,2021,1,25,N,6.0,Houston,195.58
1630559,1610612747,Los Angeles,Lakers,LAL,Austin Reaves,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,29/05/1998 00:00,USA,197.0,2.0,Guard,2021.0,2023.0,N,Y,Undrafted,Undrafted,Undrafted,N,15.0,Oklahoma,195.58
1630162,1610612750,Minnesota,Timberwolves,MIN,Anthony Edwards,1.0,1610612750.0,Minnesota,Timberwolves,MIN,College/University,05/08/2001 00:00,USA,225.0,3.0,Guard,2020.0,2023.0,N,Y,2020,1,1,N,1.0,Georgia,193.04
1628372,1610612757,Portland,Trail Blazers,POR,Dennis Smith Jr.,1.0,1610612742.0,Dallas,Mavericks,DAL,College/University,25/11/1997 00:00,USA,205.0,6.0,Guard,2017.0,2023.0,N,Y,2017,1,9,N,10.0,North Carolina State,187.96
1630583,1610612763,Memphis,Grizzlies,MEM,Santi Aldama,1.0,1610612762.0,Utah,Jazz,UTA,College/University,10/01/2001 00:00,Spain,215.0,2.0,Forward-Center,2021.0,2023.0,Y,Y,2021,1,30,N,7.0,Loyola-Maryland,213.36
1630558,1610612758,Sacramento,Kings,SAC,Davion Mitchell,1.0,1610612758.0,Sacramento,Kings,SAC,College/University,05/09/1998 00:00,USA,202.0,2.0,Guard,2021.0,2023.0,N,Y,2021,1,9,N,15.0,Baylor,182.88
1629649,1610612753,Orlando,Magic,ORL,Ignas Brazdeikis,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,08/01/1999 00:00,Canada,221.0,4.0,Forward,2019.0,2021.0,Y,Y,2019,2,47,N,17.0,Michigan,198.12
1630181,1610612753,Orlando,Magic,ORL,R.J. Hampton,1.0,1610612749.0,Milwaukee,Bucks,MIL,Other Team/Club,07/02/2001 00:00,USA,175.0,4.0,Guard,2020.0,2022.0,Y,Y,2020,1,24,N,13.0,Breakers (New Zealand),193.04
203471,1610612738,Boston,Celtics,BOS,Dennis Schroder,1.0,1610612737.0,Atlanta,Hawks,ATL,Other Team/Club,15/09/1993 00:00,Germany,172.0,10.0,Guard,2013.0,2023.0,Y,Y,2013,1,17,N,71.0,Braunschweig,185.42
1630625,1610612761,Toronto,Raptors,TOR,Dalano Banton,1.0,1610612761.0,Toronto,Raptors,TOR,College/University,07/11/1999 00:00,Canada,204.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,2,46,N,45.0,Nebraska,200.66
203145,1610612747,Los Angeles,Lakers,LAL,Kent Bazemore,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,01/07/1989 00:00,USA,195.0,11.0,Guard-Forward,2012.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,9.0,Old Dominion,193.04
203083,1610612755,Philadelphia,76ers,PHI,Andre Drummond,1.0,1610612765.0,Detroit,Pistons,DET,College/University,10/08/1993 00:00,USA,279.0,11.0,Center,2012.0,2023.0,N,Y,2012,1,9,N,1.0,Connecticut,210.82
1629607,1610612740,New Orleans,Pelicans,NOP,Jared Harper,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,14/09/1997 00:00,USA,175.0,4.0,Guard,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,2.0,Auburn,177.8
202704,1610612746,LA,Clippers,LAC,Reggie Jackson,1.0,1610612760.0,Oklahoma City,Thunder,OKC,College/University,16/04/1990 00:00,USA,208.0,12.0,Guard,2011.0,2023.0,Y,Y,2011,1,24,N,1.0,Boston College,187.96
1628392,1610612746,LA,Clippers,LAC,Isaiah Hartenstein,1.0,1610612745.0,Houston,Rockets,HOU,Other Team/Club,05/05/1998 00:00,Germany,250.0,5.0,Center-Forward,2018.0,2023.0,Y,Y,2017,2,43,N,55.0,Zalgiris,213.36
1627789,1610612737,Atlanta,Hawks,ATL,Timothe Luwawu-Cabarrot,1.0,1610612755.0,Philadelphia,76ers,PHI,Other Team/Club,09/05/1995 00:00,France,215.0,7.0,Guard-Forward,2016.0,2021.0,Y,Y,2016,1,24,N,7.0,KK Mega Vizura,200.66
203484,1610612764,Washington,Wizards,WAS,Kentavious Caldwell-Pope,1.0,1610612765.0,Detroit,Pistons,DET,College/University,18/02/1993 00:00,USA,204.0,10.0,Guard,2013.0,2023.0,N,Y,2013,1,8,N,1.0,Georgia,195.58
1630606,1610612749,Milwaukee,Bucks,MIL,Javonte Smart,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,03/06/1999 00:00,USA,205.0,2.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0,Birmingham Squadron,193.04
101139,1610612738,Boston,Celtics,BOS,CJ Miles,0.0,1610612762.0,Utah,Jazz,UTA,High School,18/03/1987 00:00,USA,220.0,16.0,Guard,2005.0,2021.0,Y,Y,2005,2,34,N,34.0,No College,198.12
1628411,1610612737,Atlanta,Hawks,ATL,Wes Iwundu,0.0,1610612753.0,Orlando,Magic,ORL,College/University,20/12/1994 00:00,USA,195.0,6.0,Forward,2017.0,2021.0,Y,Y,2017,2,33,N,25.0,Kansas State,198.12
1628366,1610612741,Chicago,Bulls,CHI,Lonzo Ball,1.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,27/10/1997 00:00,USA,190.0,5.0,Guard,2017.0,2023.0,N,Y,2017,1,2,N,2.0,UCLA,198.12
1628035,1610612741,Chicago,Bulls,CHI,Alfonzo McKinnie,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,17/09/1992 00:00,USA,215.0,5.0,Forward,2017.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,28.0,Wisconsin-Green Bay,200.66
1628396,1610612741,Chicago,Bulls,CHI,Tony Bradley,1.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,08/01/1998 00:00,USA,248.0,6.0,Center-Forward,2017.0,2022.0,Y,Y,2017,1,28,N,13.0,North Carolina,210.82
203473,1610612748,Miami,Heat,MIA,Dewayne Dedmon,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,12/08/1989 00:00,USA,245.0,10.0,Center,2013.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,21.0,Southern California,208.28
200782,1610612748,Miami,Heat,MIA,P.J. Tucker,1.0,1610612761.0,Toronto,Raptors,TOR,College/University,05/05/1985 00:00,USA,245.0,12.0,Forward,2006.0,2023.0,Y,Y,2006,2,35,N,17.0,Texas,195.58
202685,1610612740,New Orleans,Pelicans,NOP,Jonas Valanciunas,1.0,1610612761.0,Toronto,Raptors,TOR,Other Team/Club,06/05/1992 00:00,Lithuania,265.0,11.0,Center,2012.0,2023.0,N,Y,2011,1,5,N,17.0,Lietuvos rytas Vilnius,210.82
1629713,1610612740,New Orleans,Pelicans,NOP,Justin James,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,24/01/1997 00:00,USA,190.0,3.0,Guard-Forward,2019.0,2020.0,Y,Y,2019,2,40,N,10.0,Wyoming,200.66
1630278,1610612758,Sacramento,Kings,SAC,Ade Murkey,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,29/01/1998 00:00,USA,200.0,1.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,31.0,Denver,195.58
203109,1610612756,Phoenix,Suns,PHX,Jae Crowder,1.0,1610612739.0,Cleveland,Cavaliers,CLE,College/University,06/07/1990 00:00,USA,235.0,11.0,Forward,2012.0,2023.0,Y,Y,2012,2,34,N,99.0,Marquette,198.12
203463,1610612757,Portland,Trail Blazers,POR,Ben McLemore,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,11/02/1993 00:00,USA,195.0,10.0,Guard,2013.0,2021.0,Y,Y,2013,1,7,N,23.0,Kansas,190.5
1626153,1610612737,Atlanta,Hawks,ATL,Delon Wright,1.0,1610612761.0,Toronto,Raptors,TOR,College/University,26/04/1992 00:00,USA,185.0,8.0,Guard,2015.0,2023.0,Y,Y,2015,1,20,N,0.0,Utah,195.58
1630256,1610612745,Houston,Rockets,HOU,Jae'Sean Tate,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,28/10/1995 00:00,USA,230.0,3.0,Forward,2020.0,2023.0,N,Y,Undrafted,Undrafted,Undrafted,N,8.0,Ohio State,195.58
1626144,1610612758,Sacramento,Kings,SAC,Emmanuel Mudiay,0.0,1610612743.0,Denver,Nuggets,DEN,Other Team/Club,05/03/1996 00:00,DRC,200.0,7.0,Guard,2015.0,2021.0,Y,Y,2015,1,7,N,10.0,Guangdong,190.5
1630526,1610612760,Oklahoma City,Thunder,OKC,Jeremiah Robinson-Earl,1.0,1610612752.0,New York,Knicks,NYK,College/University,03/11/2000 00:00,USA,240.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,2,32,N,50.0,Villanova,203.2
1629760,1610612752,New York,Knicks,NYK,Matt Mooney,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/02/1995 00:00,USA,199.0,2.0,Guard,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,31.0,Texas Tech,187.96
1627863,1610612752,New York,Knicks,NYK,Danuel House Jr.,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/06/1993 00:00,USA,220.0,7.0,Forward-Guard,2016.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,44.0,Texas A&M,198.12
1630624,1610612740,New Orleans,Pelicans,NOP,Feron Hunt,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,05/07/1999 00:00,USA,195.0,2.0,Forward,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,44.0,Southern Methodist,203.2
1629602,1610612749,Milwaukee,Bucks,MIL,Javin DeLaurier,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/04/1998 00:00,USA,234.0,1.0,Center,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,12.0,Duke,208.28
1630589,1610612746,LA,Clippers,LAC,Moses Wright,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/12/1998 00:00,USA,226.0,2.0,Forward,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,11.0,Georgia Tech,203.2
202688,1610612742,Dallas,Mavericks,DAL,Brandon Knight,0.0,1610612765.0,Detroit,Pistons,DET,College/University,02/12/1991 00:00,USA,182.0,9.0,Guard,2011.0,2021.0,Y,Y,2011,1,8,N,20.0,Kentucky,187.96
1629672,1610612762,Utah,Jazz,UTA,Eric Paschall,1.0,1610612744.0,Golden State,Warriors,GSW,College/University,04/11/1996 00:00,USA,255.0,4.0,Forward,2019.0,2021.0,N,Y,2019,2,41,N,0.0,Villanova,198.12
101141,1610612741,Chicago,Bulls,CHI,Ersan Ilyasova,0.0,1610612749.0,Milwaukee,Bucks,MIL,Other Team/Club,15/05/1987 00:00,Turkey,235.0,14.0,Forward,2006.0,2020.0,Y,Y,2005,2,36,N,77.0,FC Barcelona,205.74
203476,1610612737,Atlanta,Hawks,ATL,Gorgui Dieng,1.0,1610612762.0,Utah,Jazz,UTA,College/University,18/01/1990 00:00,Senegal,248.0,10.0,Center,2013.0,2023.0,N,Y,2013,1,21,N,10.0,Louisville,208.28
201577,1610612753,Orlando,Magic,ORL,Robin Lopez,1.0,1610612756.0,Phoenix,Suns,PHX,College/University,01/04/1988 00:00,USA,281.0,15.0,Center,2008.0,2023.0,N,Y,2008,1,15,N,33.0,Stanford,213.36
204020,1610612755,Philadelphia,76ers,PHI,Tyler Johnson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/05/1992 00:00,USA,186.0,8.0,Guard,2014.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,10.0,Fresno State,190.5
1629619,1610612755,Philadelphia,76ers,PHI,Myles Powell,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/07/1997 00:00,USA,195.0,2.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,13.0,Seton Hall,187.96
1627885,1610612751,Brooklyn,Nets,BKN,Shaquille Harrison,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,06/10/1993 00:00,USA,195.0,7.0,Guard,2017.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,4.0,Tulsa,193.04
1628988,1610612764,Washington,Wizards,WAS,Aaron Holiday,1.0,1610612754.0,Indiana,Pacers,IND,College/University,30/09/1996 00:00,USA,185.0,5.0,Guard,2018.0,2023.0,N,Y,2018,1,23,N,4.0,UCLA,182.88
1626149,1610612764,Washington,Wizards,WAS,Montrezl Harrell,1.0,1610612745.0,Houston,Rockets,HOU,College/University,26/01/1994 00:00,USA,240.0,8.0,Forward-Center,2015.0,2023.0,Y,Y,2015,2,32,N,6.0,Louisville,200.66
1629597,1610612748,Miami,Heat,MIA,Zylan Cheatham,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,17/11/1995 00:00,USA,220.0,3.0,Forward,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,45.0,Arizona State,195.58
1630610,1610612745,Houston,Rockets,HOU,DeJon Jarreau,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/01/1998 00:00,USA,185.0,1.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,33.0,Houston,195.58
1629682,1610612761,Toronto,Raptors,TOR,Tremont Waters,0.0,1610612738.0,Boston,Celtics,BOS,College/University,10/01/1998 00:00,USA,175.0,3.0,Guard,2019.0,2021.0,Y,Y,2019,2,51,N,51.0,Louisiana State,177.8
1628391,1610612761,Toronto,Raptors,TOR,D.J. Wilson,1.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,19/02/1996 00:00,USA,231.0,6.0,Forward,2017.0,2021.0,Y,Y,2017,1,17,N,9.0,Michigan,208.28
202738,1610612742,Dallas,Mavericks,DAL,Isaiah Thomas,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,07/02/1989 00:00,USA,185.0,12.0,Guard,2011.0,2021.0,Y,Y,2011,2,60,N,2.0,Washington,175.26
1629658,1610612760,Oklahoma City,Thunder,OKC,Jaylen Hoard,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,30/03/1999 00:00,France,216.0,3.0,Forward,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,18.0,Wake Forest,203.2
1627756,1610612739,Cleveland,Cavaliers,CLE,Denzel Valentine,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,16/11/1993 00:00,USA,220.0,6.0,Guard,2016.0,2021.0,Y,Y,2016,1,14,N,45.0,Michigan State,193.04
1630792,1610612737,Atlanta,Hawks,ATL,Malcolm Hill,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,26/10/1995 00:00,USA,220.0,2.0,Forward,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,14.0,Illinois,198.12
1629783,1610612763,Memphis,Grizzlies,MEM,Shaq Buchanan,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,30/01/1997 00:00,USA,190.0,1.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0,Murray State,190.5
1630222,1610612747,Los Angeles,Lakers,LAL,Mason Jones,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,21/07/1998 00:00,USA,200.0,3.0,Guard,2020.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,40.0,Arkansas,193.04
201954,1610612747,Los Angeles,Lakers,LAL,Darren Collison,0.0,1610612740.0,New Orleans,Hornets,NOH,College/University,23/08/1987 00:00,USA,160.0,11.0,Guard,2009.0,2021.0,Y,Y,2009,1,21,N,21.0,UCLA,182.88
1630314,1610612757,Portland,Trail Blazers,POR,Brandon Williams,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,22/11/1999 00:00,USA,190.0,2.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,5.0,Arizona,187.96
202954,1610612764,Washington,Wizards,WAS,Brad Wanamaker,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/07/1989 00:00,USA,210.0,4.0,Guard,2018.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,22.0,Pittsburgh,190.5
201145,1610612743,Denver,Nuggets,DEN,Jeff Green,1.0,1610612738.0,Boston,Celtics,BOS,College/University,28/08/1986 00:00,USA,235.0,15.0,Forward,2007.0,2023.0,N,Y,2007,1,5,N,32.0,Georgetown,203.2
1630578,1610612745,Houston,Rockets,HOU,Alperen Sengun,1.0,1610612760.0,Oklahoma City,Thunder,OKC,Other Team/Club,25/07/2002 00:00,Turkey,243.0,2.0,Center,2021.0,2023.0,N,Y,2021,1,16,N,28.0,Besiktas,210.82
1628537,1610612759,San Antonio,Spurs,SAS,Jaylen Morris,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,19/09/1995 00:00,USA,185.0,3.0,Guard,2017.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,16.0,Molloy,195.58
204038,1610612751,Brooklyn,Nets,BKN,Langston Galloway,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,09/12/1991 00:00,USA,200.0,9.0,Guard,2014.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,9.0,St. Joseph's (PA),185.42
1629682,1610612764,Washington,Wizards,WAS,Tremont Waters,0.0,1610612738.0,Boston,Celtics,BOS,College/University,10/01/1998 00:00,USA,175.0,3.0,Guard,2019.0,2021.0,Y,Y,2019,2,51,N,51.0,Louisiana State,177.8
1630199,1610612765,Detroit,Pistons,DET,Cassius Stanley,0.0,1610612754.0,Indiana,Pacers,IND,College/University,18/08/1999 00:00,USA,190.0,2.0,Guard,2020.0,2021.0,Y,Y,2020,2,54,N,2.0,Duke,195.58
1629309,1610612765,Detroit,Pistons,DET,Trayvon Palmer,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,13/11/1994 00:00,USA,200.0,1.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,1.0,Chicago State,198.12
1629873,1610612765,Detroit,Pistons,DET,Jaysean Paige,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,30/07/1994 00:00,USA,200.0,1.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,42.0,West Virginia,187.96
1628476,1610612765,Detroit,Pistons,DET,Derrick Walton Jr.,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,03/04/1995 00:00,USA,185.0,3.0,Guard,2017.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,10.0,Michigan,182.88
203107,1610612740,New Orleans,Pelicans,NOP,Tomas Satoransky,0.0,1610612764.0,Washington,Wizards,WAS,Other Team/Club,30/10/1991 00:00,Czech Republic,210.0,7.0,Guard,2016.0,2021.0,N,Y,2012,2,32,N,31.0,                                   ,200.66
1629013,1610612756,Phoenix,Suns,PHX,Landry Shamet,1.0,1610612755.0,Philadelphia,76ers,PHI,College/University,13/03/1997 00:00,USA,190.0,5.0,Guard,2018.0,2023.0,N,Y,2018,1,26,N,14.0,Wichita State,193.04
1629004,1610612761,Toronto,Raptors,TOR,Svi Mykhailiuk,1.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,10/06/1997 00:00,Ukraine,205.0,5.0,Guard-Forward,2018.0,2023.0,Y,Y,2018,2,47,N,14.0,Kansas,200.66
200765,1610612739,Cleveland,Cavaliers,CLE,Rajon Rondo,0.0,1610612756.0,Phoenix,Suns,PHX,College/University,22/02/1986 00:00,USA,180.0,17.0,Guard,2006.0,2021.0,N,Y,2006,1,21,N,1.0,Kentucky,185.42
1630179,1610612763,Memphis,Grizzlies,MEM,Tyrell Terry,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,28/09/2000 00:00,USA,160.0,3.0,Guard,2020.0,2021.0,Y,Y,2020,2,31,N,3.0,Stanford,187.96
1628470,1610612754,Indiana,Pacers,IND,Torrey Craig,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,19/12/1990 00:00,USA,221.0,6.0,Forward,2017.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,13.0,South Carolina Upstate,200.66
1629671,1610612760,Oklahoma City,Thunder,OKC,Miye Oni,0.0,1610612744.0,Golden State,Warriors,GSW,College/University,04/08/1997 00:00,USA,206.0,3.0,Guard-Forward,2019.0,2021.0,Y,Y,2019,2,58,N,81.0,Yale,195.58
1630846,1610612760,Oklahoma City,Thunder,OKC,Olivier Sarr,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,20/02/1999 00:00,France,240.0,2.0,Center,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,30.0,Kentucky,210.82
1630306,1610612760,Oklahoma City,Thunder,OKC,Rob Edwards,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,20/01/1997 00:00,USA,205.0,2.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,25.0,Arizona State,195.58
202328,1610612750,Minnesota,Timberwolves,MIN,Greg Monroe,0.0,1610612765.0,Detroit,Pistons,DET,College/University,04/06/1990 00:00,USA,250.0,11.0,Forward-Center,2010.0,2021.0,Y,Y,2010,1,7,N,55.0,Georgetown,208.28
1630637,1610612743,Denver,Nuggets,DEN,Carlik Jones,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/12/1997 00:00,USA,174.0,2.0,Guard,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,23.0,Louisville,182.88
1629678,1610612753,Orlando,Magic,ORL,Admiral Schofield,1.0,1610612755.0,Philadelphia,76ers,PHI,College/University,30/03/1997 00:00,United Kingdom,241.0,3.0,Forward,2019.0,2023.0,Y,Y,2019,2,42,N,25.0,Tennessee,195.58
1627853,1610612752,New York,Knicks,NYK,Ryan Arcidiacono,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,26/03/1994 00:00,USA,195.0,6.0,Guard,2017.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,51.0,Villanova,190.5
1629875,1610612746,LA,Clippers,LAC,Xavier Moon,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,02/01/1995 00:00,USA,165.0,2.0,Guard,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,15.0,Morehead State,182.88
1630640,1610612756,Phoenix,Suns,PHX,MJ Walker,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,28/03/1998 00:00,USA,213.0,2.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,21.0,Florida State,195.58
1628419,1610612737,Atlanta,Hawks,ATL,Cameron Oliver,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,11/07/1996 00:00,USA,239.0,2.0,Forward,2020.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,49.0,Nevada,203.2
1629598,1610612737,Atlanta,Hawks,ATL,Chris Clemons,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/07/1997 00:00,USA,180.0,2.0,Guard,2019.0,2019.0,Y,Y,Undrafted,Undrafted,Undrafted,N,39.0,Campbell University,175.26
201152,1610612759,San Antonio,Spurs,SAS,Thaddeus Young,1.0,1610612755.0,Philadelphia,76ers,PHI,College/University,21/06/1988 00:00,USA,235.0,16.0,Forward,2007.0,2023.0,N,Y,2007,1,12,N,30.0,Georgia Tech,203.2
